"","subject","trial","sector","length","animal","questions_sector_1","questions_sector_2","questions_biggersmaller","posteriors_new_1","posteriors_new_2","posteriors_new_3","posteriors_new_4","answers_old","t_question","t_response","response","prevTrial","prevSubject","isNewSector","isNewSubject","secId","animal1","animal2","animal3","animal4","animal5"
"3027",4,1,1,3,1,4,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,2324751.09504446,2324753.2205946,2,2,4,TRUE,FALSE,145,1,1,0,0,1
"3028",5,1,4,1,1,2,4,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,2401133.07930662,2401134.25020886,2,4,5,TRUE,FALSE,145,1,0,0,0,0
"3029",6,1,2,2,5,2,1,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,2405783.83679773,2405785.61943274,2,2,6,TRUE,FALSE,145,0,1,0,0,1
"3030",7,1,3,3,4,3,4,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1340516.57170599,1340518.25124654,2,4,7,TRUE,FALSE,145,0,1,0,1,1
"3031",8,1,1,6,1,4,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1335506.05297978,1335507.42556641,2,1,8,TRUE,FALSE,145,2,0,0,2,2
"3032",9,1,2,6,1,1,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1570625.33388724,1570627.29964143,2,3,9,TRUE,FALSE,145,3,0,0,2,1
"3033",10,1,2,6,5,3,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,88428.205842278,88429.727728693,2,1,10,TRUE,FALSE,145,2,1,0,2,1
"3034",11,1,4,4,1,3,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,93806.270600686,93807.746473887,1,3,11,TRUE,FALSE,145,1,1,0,0,2
"3035",12,1,3,5,1,2,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,526792.896037013,526794.171702362,2,1,12,TRUE,FALSE,145,4,0,1,0,0
"3036",13,1,2,1,4,2,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,608189.586887484,608190.9836173,1,2,13,TRUE,FALSE,145,0,0,0,1,0
"3037",14,1,1,3,5,1,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,602180.128695781,602181.719388576,1,3,14,TRUE,FALSE,145,0,0,0,1,2
"3038",15,1,4,3,1,3,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,786096.085084933,786097.322469012,1,2,15,TRUE,FALSE,145,2,1,0,0,0
"3039",16,1,3,3,4,4,3,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,791891.061469783,791892.247007183,1,5,16,TRUE,FALSE,145,1,0,0,1,1
"3040",17,1,2,2,5,1,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1297021.06315294,1297022.62595829,2,5,17,TRUE,FALSE,145,0,1,0,0,1
"3041",18,1,1,2,4,1,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1580752.08948983,1580753.49549934,1,1,18,TRUE,FALSE,145,0,1,0,1,0
"3042",19,1,2,4,1,4,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1633948.90340911,1633950.33649202,2,2,19,TRUE,FALSE,145,1,0,0,2,1
"3043",20,1,3,2,5,4,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,3205977.17285575,3205978.7636172,1,1,20,TRUE,FALSE,145,1,0,0,0,1
"3044",21,1,1,2,4,3,2,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,3795953.6836412,3795955.57065624,2,3,21,TRUE,FALSE,145,0,0,0,1,1
"3045",22,1,2,5,5,1,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,3810185.74711056,3810187.42232458,1,1,22,TRUE,FALSE,145,0,1,0,1,3
"3046",1,1,1,3,1,4,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,432367.772210744,432368.695373315,2,5,1,TRUE,FALSE,146,1,0,0,2,0
"3047",3,1,1,5,1,1,3,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,864501.613334638,864503.145664546,1,3,3,TRUE,FALSE,146,2,1,0,2,0
"3048",4,1,2,3,1,1,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,2324751.09504446,2324753.2205946,2,3,4,TRUE,FALSE,146,2,0,0,0,1
"3049",5,1,1,5,4,2,4,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,2401133.07930662,2401134.25020886,2,1,5,TRUE,FALSE,146,0,2,0,3,0
"3050",6,1,4,3,2,2,3,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,2405783.83679773,2405785.61943274,2,2,6,TRUE,FALSE,146,0,2,0,0,1
"3051",7,1,1,3,3,3,4,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,1,1340516.57170599,1340518.25124654,2,3,7,TRUE,FALSE,146,0,1,1,1,0
"3052",8,1,3,3,5,2,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1335506.05297978,1335507.42556641,2,6,8,TRUE,FALSE,146,0,0,1,1,1
"3053",9,1,4,1,1,1,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1570625.33388724,1570627.29964143,2,6,9,TRUE,FALSE,146,1,0,0,0,0
"3054",10,1,3,4,2,1,4,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,88428.205842278,88429.727728693,2,6,10,TRUE,FALSE,146,1,2,0,1,0
"3055",11,1,1,1,5,2,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,93806.270600686,93807.746473887,1,4,11,TRUE,FALSE,146,0,0,0,0,1
"3056",12,1,1,3,2,4,3,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,526792.896037013,526794.171702362,2,5,12,TRUE,FALSE,146,2,1,0,0,0
"3057",13,1,1,4,2,4,2,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,608189.586887484,608190.9836173,1,1,13,TRUE,FALSE,146,0,1,0,2,1
"3058",14,1,1,1,1,1,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,602180.128695781,602181.719388576,1,3,14,TRUE,FALSE,146,1,0,0,0,0
"3059",15,1,3,2,4,1,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,786096.085084933,786097.322469012,1,3,15,TRUE,FALSE,146,0,0,0,2,0
"3060",16,1,1,1,4,4,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,791891.061469783,791892.247007183,1,3,16,TRUE,FALSE,146,0,0,0,1,0
"3061",17,1,1,3,5,1,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1297021.06315294,1297022.62595829,2,2,17,TRUE,FALSE,146,1,0,1,0,1
"3062",18,1,4,2,5,1,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1580752.08948983,1580753.49549934,1,2,18,TRUE,FALSE,146,0,0,0,0,2
"3063",19,1,1,2,4,2,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1633948.90340911,1633950.33649202,2,4,19,TRUE,FALSE,146,0,1,0,1,0
"3064",20,1,3,3,5,1,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,3205977.17285575,3205978.7636172,1,2,20,TRUE,FALSE,146,1,0,0,1,1
"3065",21,1,2,3,3,1,3,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,3795953.6836412,3795955.57065624,2,2,21,TRUE,FALSE,146,0,1,1,0,1
"3066",22,1,3,1,1,2,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,3810185.74711056,3810187.42232458,1,5,22,TRUE,FALSE,146,1,0,0,0,0
"3067",1,1,3,3,4,3,4,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,432367.772210744,432368.695373315,2,3,1,TRUE,FALSE,147,2,0,0,1,0
"3068",3,1,2,5,5,3,4,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,864501.613334638,864503.145664546,1,5,3,TRUE,FALSE,147,2,0,0,1,2
"3069",4,1,2,5,4,3,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,2324751.09504446,2324753.2205946,2,3,4,TRUE,FALSE,147,1,0,1,3,0
"3070",5,1,4,3,1,4,1,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,2401133.07930662,2401134.25020886,2,5,5,TRUE,FALSE,147,2,0,0,0,1
"3071",6,1,2,1,3,3,2,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,2405783.83679773,2405785.61943274,2,3,6,TRUE,FALSE,147,0,0,1,0,0
"3072",7,1,4,1,1,4,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1340516.57170599,1340518.25124654,2,3,7,TRUE,FALSE,147,1,0,0,0,0
"3073",8,1,2,1,5,2,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,1335506.05297978,1335507.42556641,2,3,8,TRUE,FALSE,147,0,0,0,0,1
"3074",9,1,3,4,3,2,1,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,1,1570625.33388724,1570627.29964143,2,1,9,TRUE,FALSE,147,0,2,1,0,1
"3075",10,1,2,1,5,3,1,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,88428.205842278,88429.727728693,2,4,10,TRUE,FALSE,147,0,0,0,0,1
"3076",11,1,1,1,5,2,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,93806.270600686,93807.746473887,1,1,11,TRUE,FALSE,147,0,0,0,0,1
"3077",12,1,3,6,2,3,2,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,526792.896037013,526794.171702362,2,3,12,TRUE,FALSE,147,1,1,1,2,1
"3078",13,1,2,2,2,2,3,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,608189.586887484,608190.9836173,1,4,13,TRUE,FALSE,147,1,1,0,0,0
"3079",14,1,2,1,4,3,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,602180.128695781,602181.719388576,1,1,14,TRUE,FALSE,147,0,0,0,1,0
"3080",15,1,2,1,3,1,2,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,1,786096.085084933,786097.322469012,1,2,15,TRUE,FALSE,147,0,0,1,0,0
"3081",16,1,4,3,2,3,1,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,791891.061469783,791892.247007183,1,1,16,TRUE,FALSE,147,1,2,0,0,0
"3082",17,1,2,2,4,3,4,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1297021.06315294,1297022.62595829,2,3,17,TRUE,FALSE,147,1,0,0,1,0
"3083",18,1,4,2,1,1,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1580752.08948983,1580753.49549934,1,2,18,TRUE,FALSE,147,1,1,0,0,0
"3084",19,1,3,6,4,3,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1633948.90340911,1633950.33649202,2,2,19,TRUE,FALSE,147,1,0,2,1,2
"3085",20,1,4,5,1,1,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,3205977.17285575,3205978.7636172,1,3,20,TRUE,FALSE,147,1,2,0,1,1
"3086",21,1,1,2,4,1,3,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,3795953.6836412,3795955.57065624,2,3,21,TRUE,FALSE,147,0,0,0,2,0
"3087",22,1,1,1,4,4,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,3810185.74711056,3810187.42232458,1,1,22,TRUE,FALSE,147,0,0,0,1,0
"3088",1,1,3,6,3,2,1,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,432367.772210744,432368.695373315,2,3,1,TRUE,FALSE,148,0,1,2,3,0
"3089",3,1,3,1,1,3,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,864501.613334638,864503.145664546,1,5,3,TRUE,FALSE,148,1,0,0,0,0
"3090",4,1,1,3,5,1,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,2324751.09504446,2324753.2205946,2,5,4,TRUE,FALSE,148,0,0,0,1,2
"3091",5,1,2,2,1,4,3,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,2401133.07930662,2401134.25020886,2,3,5,TRUE,FALSE,148,1,0,0,0,1
"3092",6,1,3,5,2,1,3,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,2405783.83679773,2405785.61943274,2,1,6,TRUE,FALSE,148,0,1,0,1,3
"3093",7,1,2,2,5,4,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1340516.57170599,1340518.25124654,2,1,7,TRUE,FALSE,148,0,0,0,0,2
"3094",8,1,3,1,5,4,3,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,1335506.05297978,1335507.42556641,2,1,8,TRUE,FALSE,148,0,0,0,0,1
"3095",9,1,3,2,4,2,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1570625.33388724,1570627.29964143,2,4,9,TRUE,FALSE,148,0,1,0,1,0
"3096",10,1,4,3,1,1,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,88428.205842278,88429.727728693,2,1,10,TRUE,FALSE,148,2,0,0,0,1
"3097",11,1,2,5,4,3,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,93806.270600686,93807.746473887,1,1,11,TRUE,FALSE,148,0,2,1,2,0
"3098",12,1,1,1,4,3,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,526792.896037013,526794.171702362,2,6,12,TRUE,FALSE,148,0,0,0,1,0
"3099",13,1,1,2,2,2,1,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,608189.586887484,608190.9836173,1,2,13,TRUE,FALSE,148,0,1,0,1,0
"3100",14,1,4,3,1,2,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,602180.128695781,602181.719388576,1,1,14,TRUE,FALSE,148,1,1,0,0,1
"3101",15,1,1,1,5,1,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,786096.085084933,786097.322469012,1,1,15,TRUE,FALSE,148,0,0,0,0,1
"3102",16,1,1,2,4,2,3,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,791891.061469783,791892.247007183,1,3,16,TRUE,FALSE,148,0,0,0,2,0
"3103",17,1,1,2,5,1,4,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1297021.06315294,1297022.62595829,2,2,17,TRUE,FALSE,148,0,0,0,0,2
"3104",18,1,2,1,3,1,2,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,1580752.08948983,1580753.49549934,1,2,18,TRUE,FALSE,148,0,0,1,0,0
"3105",19,1,1,1,4,3,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1633948.90340911,1633950.33649202,2,6,19,TRUE,FALSE,148,0,0,0,1,0
"3106",20,1,4,2,1,1,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,3205977.17285575,3205978.7636172,1,5,20,TRUE,FALSE,148,1,1,0,0,0
"3107",21,1,1,4,2,2,3,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,3795953.6836412,3795955.57065624,2,2,21,TRUE,FALSE,148,0,2,0,2,0
"3108",22,1,1,4,4,2,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,3810185.74711056,3810187.42232458,1,1,22,TRUE,FALSE,148,0,0,1,3,0
"3109",1,1,1,4,3,3,4,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,432367.772210744,432368.695373315,2,6,1,TRUE,FALSE,149,1,0,1,2,0
"3110",3,1,3,1,4,4,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,864501.613334638,864503.145664546,1,1,3,TRUE,FALSE,149,0,0,0,1,0
"3111",4,1,3,2,3,4,3,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,1,2324751.09504446,2324753.2205946,2,3,4,TRUE,FALSE,149,0,0,2,0,0
"3112",5,1,3,2,1,2,1,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,2401133.07930662,2401134.25020886,2,2,5,TRUE,FALSE,149,1,0,0,0,1
"3113",6,1,2,5,1,3,1,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,2405783.83679773,2405785.61943274,2,5,6,TRUE,FALSE,149,1,0,1,2,1
"3114",7,1,3,6,4,2,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1340516.57170599,1340518.25124654,2,2,7,TRUE,FALSE,149,0,1,0,4,1
"3115",8,1,1,1,5,3,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,1335506.05297978,1335507.42556641,2,1,8,TRUE,FALSE,149,0,0,0,0,1
"3116",9,1,1,4,4,4,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1570625.33388724,1570627.29964143,2,2,9,TRUE,FALSE,149,1,0,1,2,0
"3117",10,1,1,1,5,3,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,88428.205842278,88429.727728693,2,3,10,TRUE,FALSE,149,0,0,0,0,1
"3118",11,1,3,2,5,1,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,93806.270600686,93807.746473887,1,5,11,TRUE,FALSE,149,1,0,0,0,1
"3119",12,1,2,4,5,3,4,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,526792.896037013,526794.171702362,2,1,12,TRUE,FALSE,149,2,0,1,0,1
"3120",13,1,2,1,4,1,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,608189.586887484,608190.9836173,1,2,13,TRUE,FALSE,149,0,0,0,1,0
"3121",14,1,3,2,1,1,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,602180.128695781,602181.719388576,1,3,14,TRUE,FALSE,149,1,0,0,0,1
"3122",15,1,2,1,4,3,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,786096.085084933,786097.322469012,1,1,15,TRUE,FALSE,149,0,0,0,1,0
"3123",16,1,1,1,5,1,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,791891.061469783,791892.247007183,1,2,16,TRUE,FALSE,149,0,0,0,0,1
"3124",17,1,4,2,2,2,1,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,1297021.06315294,1297022.62595829,2,2,17,TRUE,FALSE,149,0,1,0,1,0
"3125",18,1,2,2,3,1,2,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,1,1580752.08948983,1580753.49549934,1,1,18,TRUE,FALSE,149,1,0,1,0,0
"3126",19,1,3,4,4,4,3,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1633948.90340911,1633950.33649202,2,1,19,TRUE,FALSE,149,1,1,0,1,1
"3127",20,1,2,4,2,1,2,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,3205977.17285575,3205978.7636172,1,2,20,TRUE,FALSE,149,1,1,0,2,0
"3128",21,1,2,3,4,4,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,3795953.6836412,3795955.57065624,2,4,21,TRUE,FALSE,149,0,1,0,2,0
"3129",22,1,4,4,5,1,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,3810185.74711056,3810187.42232458,1,4,22,TRUE,FALSE,149,2,0,0,0,2
"3130",1,1,2,6,1,3,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,432367.772210744,432368.695373315,2,4,1,TRUE,FALSE,150,1,1,0,1,3
"3131",3,1,2,6,5,2,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,864501.613334638,864503.145664546,1,1,3,TRUE,FALSE,150,1,0,0,2,3
"3132",4,1,4,3,5,1,4,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,2324751.09504446,2324753.2205946,2,2,4,TRUE,FALSE,150,2,0,0,0,1
"3133",5,1,2,4,3,4,1,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,1,2401133.07930662,2401134.25020886,2,2,5,TRUE,FALSE,150,2,0,1,0,1
"3134",6,1,3,5,5,1,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,2405783.83679773,2405785.61943274,2,5,6,TRUE,FALSE,150,0,2,1,1,1
"3135",7,1,1,3,1,2,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1340516.57170599,1340518.25124654,2,6,7,TRUE,FALSE,150,1,1,0,0,1
"3136",8,1,4,3,5,3,4,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,1335506.05297978,1335507.42556641,2,1,8,TRUE,FALSE,150,0,1,0,0,2
"3137",9,1,2,1,1,3,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1570625.33388724,1570627.29964143,2,4,9,TRUE,FALSE,150,1,0,0,0,0
"3138",10,1,2,6,5,1,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,88428.205842278,88429.727728693,2,1,10,TRUE,FALSE,150,2,0,0,2,2
"3139",11,1,3,6,1,3,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,93806.270600686,93807.746473887,1,2,11,TRUE,FALSE,150,3,1,0,1,1
"3140",12,1,2,3,5,2,1,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,526792.896037013,526794.171702362,2,4,12,TRUE,FALSE,150,0,0,0,1,2
"3141",13,1,1,3,4,3,2,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,608189.586887484,608190.9836173,1,1,13,TRUE,FALSE,150,1,0,0,1,1
"3142",14,1,4,2,1,4,3,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,602180.128695781,602181.719388576,1,2,14,TRUE,FALSE,150,1,1,0,0,0
"3143",15,1,3,3,2,4,2,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,786096.085084933,786097.322469012,1,1,15,TRUE,FALSE,150,0,1,0,1,1
"3144",16,1,4,1,5,2,1,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,791891.061469783,791892.247007183,1,1,16,TRUE,FALSE,150,0,0,0,0,1
"3145",17,1,3,3,3,3,1,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,1297021.06315294,1297022.62595829,2,2,17,TRUE,FALSE,150,0,1,2,0,0
"3146",18,1,3,3,1,3,1,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1580752.08948983,1580753.49549934,1,2,18,TRUE,FALSE,150,2,0,0,0,1
"3147",19,1,4,4,1,3,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1633948.90340911,1633950.33649202,2,4,19,TRUE,FALSE,150,3,0,0,0,1
"3148",20,1,1,4,3,3,1,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,1,3205977.17285575,3205978.7636172,1,4,20,TRUE,FALSE,150,0,0,1,2,1
"3149",21,1,1,4,5,3,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,3795953.6836412,3795955.57065624,2,3,21,TRUE,FALSE,150,0,0,0,2,2
"3150",22,1,3,1,1,4,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,3810185.74711056,3810187.42232458,1,4,22,TRUE,FALSE,150,1,0,0,0,0
"3151",1,1,1,4,5,1,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,432367.772210744,432368.695373315,2,6,1,TRUE,FALSE,151,0,1,1,0,2
"3152",3,1,2,4,1,4,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,864501.613334638,864503.145664546,1,6,3,TRUE,FALSE,151,1,1,0,0,2
"3153",4,1,3,6,1,1,4,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,2324751.09504446,2324753.2205946,2,3,4,TRUE,FALSE,151,2,1,1,0,2
"3154",5,1,1,2,2,4,1,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,2401133.07930662,2401134.25020886,2,4,5,TRUE,FALSE,151,1,1,0,0,0
"3155",6,1,2,4,1,2,3,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,2405783.83679773,2405785.61943274,2,5,6,TRUE,FALSE,151,2,0,0,0,2
"3156",7,1,4,6,1,4,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1340516.57170599,1340518.25124654,2,3,7,TRUE,FALSE,151,4,1,0,0,1
"3157",8,1,3,5,1,1,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1335506.05297978,1335507.42556641,2,3,8,TRUE,FALSE,151,4,0,0,0,1
"3158",9,1,2,6,4,1,3,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1570625.33388724,1570627.29964143,2,1,9,TRUE,FALSE,151,2,0,1,3,0
"3159",10,1,4,4,1,3,4,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,88428.205842278,88429.727728693,2,6,10,TRUE,FALSE,151,2,1,0,0,1
"3160",11,1,2,3,5,2,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,93806.270600686,93807.746473887,1,6,11,TRUE,FALSE,151,1,0,0,1,1
"3161",12,1,1,2,4,4,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,526792.896037013,526794.171702362,2,3,12,TRUE,FALSE,151,0,0,0,2,0
"3162",13,1,4,1,1,4,1,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,608189.586887484,608190.9836173,1,3,13,TRUE,FALSE,151,1,0,0,0,0
